Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	20	4.987531172069826	0.06709639111584026	SI:CH73-52F15.5, BHLHE41, NR1D1, TEFA, LOC100535468, DBPB, DBPA, NR1D4B, NR1D2B, NR5A5, DMTF1, IRF3, HSF2, TCEA3, CDCA7B, SOX1A, HER2, E2F7, TFDP1B, LIN52	211	1124	17990	1.5170936567101245	0.9999999999999998	1.0	0.998062015503876
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	19	4.738154613466334	0.06883217977746504	BHLHE41, NR1D1, TEFA, ZGC:173575, DBPB, DBPA, NR1D4B, NR1D2B, NR5A5, DMTF1, IRF3, HSF2, ZNF395B, TCF3B, SOX1A, CIARTA, HER2, VOX, E2F7	196	1063	16808	1.532781692168871	0.9999999897855868	1.0	0.9922178988326849
INTERPRO	IPR013088:Zinc finger, NHR/GATA-type	4	0.997506234413965	0.06921049310319385	NR1D4B, NR1D2B, NR5A5, NR1D1	208	79	17276	4.205452775073029	0.9999999999999462	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:Myosin N-terminal SH3-like	3	0.7481296758104738	0.06927088969559397	SMYHC2, MYHB, MYH11B	331	32	24416	6.9154078549848945	0.9999999995871307	1.0	1.0
GOTERM_MF_DIRECT	GO:0016887~ATPase activity	8	1.99501246882793	0.0709043263840585	MOV10B.1, DDX23, MCM4, MCM5, MCM6, KIF20A, CHTF18, HSPA13	196	311	16808	2.2059190235579758	0.9999999942509916	1.0	0.9922178988326849
UP_SEQ_FEATURE	DNA_BIND:Nuclear receptor	4	0.997506234413965	0.07632657007335997	NR1D4B, NR1D2B, NR5A5, NR1D1	331	73	24416	4.0418822166121755	0.9999999999582118	1.0	1.0
SMART	SM00192:LDLa	3	0.7481296758104738	0.07803968843207633	TMPRSS2, C8B, LDLRA	123	36	9474	6.41869918699187	0.9998970843223116	0.8016804357113296	0.8016804357113296
UP_SEQ_FEATURE	REGION:G5 motif	2	0.4987531172069825	0.07841088125455672	MXA, MXE	331	6	24416	24.58811681772407	0.9999999999788292	1.0	1.0
UP_SEQ_FEATURE	REGION:G2 motif	2	0.4987531172069825	0.07841088125455672	MXA, MXE	331	6	24416	24.58811681772407	0.9999999999788292	1.0	1.0
GOTERM_MF_DIRECT	GO:0003689~DNA clamp loader activity	2	0.4987531172069825	0.0784523223443535	RAD17, CHTF18	196	7	16808	24.501457725947517	0.999999999299199	1.0	0.9922178988326849
GOTERM_BP_DIRECT	GO:0009266~response to temperature stimulus	2	0.4987531172069825	0.07891827875246187	CRY2, PER1B	211	7	17990	24.360189573459717	1.0	1.0	0.998062015503876
GOTERM_MF_DIRECT	GO:0005524~ATP binding	26	6.483790523690773	0.07892971625358874	MYHB, MOV10B.1, CAMK1GA, MYO7BB, DDX23, CHTF18, HSPA13, RAD54B, AURKA, RECQL4, MTHFD1L, BUB1, PLK4, FANCM, ATP8B2, MYH11B, SMYHC2, RAD17, ATP8B5B, MCM4, MCM5, MCM6, KIF20A, DNA2, PKZ, SI:DKEY-181F22.4	196	1605	16808	1.3891792230911058	0.9999999993868949	1.0	0.9922178988326849
INTERPRO	IPR002172:Low-density lipoprotein (LDL) receptor class A repeat	3	0.7481296758104738	0.0793236779738828	TMPRSS2, C8B, LDLRA	208	39	17276	6.3890532544378695	0.9999999999999994	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0050~Antiport	3	0.7481296758104738	0.08185773408327605	SLC24A2, SLC25A26, SLC26A3.1	52	47	5022	6.1644844517184945	0.9723166164421216	1.0	1.0
GOTERM_MF_DIRECT	GO:0000146~microfilament motor activity	3	0.7481296758104738	0.08526708009327384	SMYHC2, MYHB, MYH11B	196	42	16808	6.125364431486881	0.99999999989674	1.0	0.9922178988326849
UP_KW_MOLECULAR_FUNCTION	KW-0675~Receptor	25	6.234413965087282	0.08556155759591988	LOC103911301, HMMR, LDLRA, LOC569401, CUL5A, LOC101884816, RHO, IL4R.2, CRLF1A, IL10RA, LOC110439213, IFNLR1, NR1D1, TRPV1, MTNR1BB, MARCO, NR1D4B, SI:DKEY-33I11.1, NR1D2B, NR5A5, TFR2, PRLRB, FAS, LOC101883850, SI:DKEY-181F22.4	105	1652	9466	1.3642914793035859	0.9920137727770865	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:NR LBD	4	0.997506234413965	0.08639162309436074	NR1D4B, NR1D2B, NR5A5, NR1D1	331	77	24416	3.8319143092556986	0.9999999999984556	1.0	1.0
INTERPRO	IPR000014:PAS domain	3	0.7481296758104738	0.08644800321580748	PER3, PER1B, PER1A	208	41	17276	6.077392120075047	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0003678~DNA helicase activity	3	0.7481296758104738	0.08876785960917245	MCM4, MCM5, MCM6	196	43	16808	5.982914095870907	0.9999999999616037	1.0	0.9922178988326849
GOTERM_BP_DIRECT	GO:0030240~skeletal muscle thin filament assembly	2	0.4987531172069825	0.08967439071396135	TCAP, LMOD3	211	8	17990	21.315165876777254	1.0	1.0	0.998062015503876
INTERPRO	IPR015152:Growth hormone/erythropoietin receptor, ligand binding	2	0.4987531172069825	0.09194840511801368	CRLF1A, PRLRB	208	8	17276	20.76442307692308	1.0	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:DUF6729	3	0.7481296758104738	0.09320667067334602	LOC101885269, LOC110439485, LOC110439604	331	38	24416	5.823501351566228	0.9999999999998378	1.0	1.0
INTERPRO	IPR001650:Helicase, C-terminal	4	0.997506234413965	0.09368142502064891	RECQL4, FANCM, DDX23, RAD54B	208	90	17276	3.691452991452992	1.0	1.0	1.0
INTERPRO	IPR001715:Calponin homology domain	4	0.997506234413965	0.09368142502064891	VAV3B, ASPM, LMO7A, IQGAP3	208	90	17276	3.691452991452992	1.0	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0233~DNA recombination	3	0.7481296758104738	0.09414045716073692	LOC101886064, LOC103912045, LOC110437969	52	51	5022	5.680995475113123	0.9842762445990921	1.0	1.0
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	15	3.7406483790523692	0.09653359152934547	UHRF1, LOC100535468, DMTF1, IRF3, HMGB3A, HSF2, TCEA3, SDE2, MCM4, SOX1A, MCM5, MCM6, DNA2, E2F7, TFDP1B	105	874	9466	1.5472376593658057	0.995838513116767	1.0	1.0
GOTERM_CC_DIRECT	GO:0005667~transcription factor complex	5	1.2468827930174564	0.0967305619660052	CRY2, TCF3B, SOX1A, TFDP1B, E2F7	211	151	18265	2.866356988167352	0.9999980027437445	1.0	1.0
GOTERM_BP_DIRECT	GO:0071482~cellular response to light stimulus	3	0.7481296758104738	0.09690469584202352	OPN6A, RHO, TEFA	211	45	17990	5.684044233807267	1.0	1.0	0.998062015503876
UP_SEQ_FEATURE	DOMAIN:PAS	3	0.7481296758104738	0.09740090933206635	PER3, PER1B, PER1A	331	39	24416	5.67418080409017	0.9999999999999598	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:VWFD	3	0.7481296758104738	0.09740090933206635	LOC100329651, TECTA, MUC5E	331	39	24416	5.67418080409017	0.9999999999999598	1.0	1.0
GOTERM_CC_DIRECT	GO:0000922~spindle pole	3	0.7481296758104738	0.09803792820030094	PLK4, ASPM, CENPF	211	46	18265	5.645477024520915	0.9999983431334104	1.0	1.0
KEGG_PATHWAY	dre04744:Phototransduction	3	0.7481296758104738	0.09828355457845589	CALML4B, RHO, GUCA1C	79	49	7204	5.5830534745543785	0.999652952229711	1.0	1.0
