Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0037~Angiogenesis	6	0.8708272859216255	0.00326594772594013	KDRL, VEGFAA, SCG2B, APLNRA, APLNRB, KDR	133	39	5022	5.809138230190862	0.21500321005882084	0.12084006585978481	0.12084006585978481
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	33	4.78955007256894	0.003648593547770757	VEGFAA, LOC110438378, ZGC:77929, LOC100330746, HAPLN3, BMP16, STM, CLU, CRHBP, FGF7, ADAMTS1, NPVF, TAC3A, CART4, PROK1, COL12A1B, RLN3A, LGI3, LOC100536949, GGH, CCKA, PRSS12, OTOMP, IGFBP1A, MUC5D, RBP4, CALUB, SCG2B, SCG2A, LOC101886389, PNOCB, INHBAB, THBS4B	302	798	12377	1.6948040631379775	0.09728414711342859	0.1021606193375812	0.1021606193375812
INTERPRO	IPR017995:Homeobox protein, antennapedia type	4	0.5805515239477503	0.0037534436534535694	HOXC4A, HOXC5A, HOXA4A, HOXB5A	475	12	17276	12.123508771929824	0.9461693770036433	0.17155445404314254	0.1689049644054106
GOTERM_MF_DIRECT	GO:0031545~peptidyl-proline 4-dioxygenase activity	3	0.43541364296081275	0.003996946810716256	EGLN3, EGLN2, EGLN1B	443	4	16808	28.455981941309254	0.8863567452444574	0.10851710591094633	0.1047200064407659
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	4	0.5805515239477503	0.004244083921173023	HBAA1, SI:CH211-5K11.8, HBBA2, HBAA2	443	13	16808	11.674249001562771	0.9006833229039464	0.10973988424747388	0.10589999879498402
INTERPRO	IPR021849:Protein of unknown function DUF3446	3	0.43541364296081275	0.004344897595136104	EGR1, EGR2A, EGR2B	475	4	17276	27.277894736842107	0.9660661046225212	0.17768344375898698	0.17493929790942733
INTERPRO	IPR013547:Prolyl 4-hydroxylase alpha-subunit, N-terminal	3	0.43541364296081275	0.004344897595136104	P4HA2, P4HA1B, P4HA1A	475	4	17276	27.277894736842107	0.9660661046225212	0.17768344375898698	0.17493929790942733
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	6	0.8708272859216255	0.004501137298912302	HSPA5, P4HA2, HYOU1, P4HA1B, CALR3B, P4HA1A	465	43	18265	5.480870217554389	0.5479617295711556	0.19805004115214128	0.19805004115214128
GOTERM_BP_DIRECT	GO:0001702~gastrulation with mouth forming second	4	0.5805515239477503	0.004607851150196307	GNA13A, CDH1, APLNRA, APLNRB	451	14	17990	11.39689578713969	0.9879089046675642	0.2933665232291649	0.29029462246236737
GOTERM_MF_DIRECT	GO:0020037~heme binding	12	1.741654571843251	0.00472778561438574	CYB5B, CYP26A1, HBAA1, CYP2V1, CYP2AD6, BA1L, CYP4F3, CYP27A1.2, CYP1C2, SI:CH211-5K11.8, HBBA2, HBAA2	443	167	16808	2.72632162311945	0.9237147244406527	0.11669034493688442	0.11260725736082398
KEGG_PATHWAY	dre00230:Purine metabolism	12	1.741654571843251	0.004837728820707326	IMPDH1B, ADKB, NT5C2L1, ENTPD3, NME7, IMPDH2, PDE6D, NTPCR, GUCY2G, ITPA, PAPSS1, AK5L	195	165	7204	2.686806526806527	0.43846813267472573	0.16691081386292753	0.16691081386292753
INTERPRO	IPR004031:PMP-22/EMP/MP20/Claudin	8	1.1611030478955007	0.00515411806201752	CLDNE, CLDN5B, EMP3B, EMP2, CLDN11A, CACNG4A, CLDNB, LIM2.3	475	77	17276	3.7787559808612436	0.9819589544782426	0.20023748670938066	0.19714501587217012
KEGG_PATHWAY	dre04080:Neuroactive ligand-receptor interaction	28	4.063860667634253	0.005610447524804286	CALCA, PMCH, LEPB, OXT, GHSRA, LTB4R2A, GRPR, SI:DKEY-175G6.2, CNR2, APLNRA, NPVF, APLNRB, SST1.1, LOC571410, TAC3A, TAAR12M, RLN3A, HTR1D, GLP2R, CCKA, ADRA2C, LOC108179103, ADM2A, LOC108179223, UCN3L, CRHB, PNOCB, VIP	195	602	7204	1.7183064997018485	0.4880473706116525	0.16691081386292753	0.16691081386292753
INTERPRO	IPR001356:Homeodomain	17	2.467343976777939	0.0057616540384783765	HOXB3A, PHOX2BB, HOXC4A, HOXA3A, HOXC5A, HOXA4A, HOXB5A, BSX, GSX2, HOXC12B, HMX3B, LBX1A, NKX6.1, HOXD3A, HOXB2A, HOXA1A, HOXC3A	475	286	17276	2.161884431358115	0.9887765713593603	0.21318119942369992	0.2098888256874266
GOTERM_MF_DIRECT	GO:0004497~monooxygenase activity	10	1.4513788098693758	0.00608457290945142	TPH2, CYP26A1, CYP2V1, TH, CYP2AD6, CYP4F3, CYP27A1.2, TPH1A, CYP1C2, CH25HL2	443	126	16808	3.0112150202443657	0.9636301640257752	0.14364882999270093	0.13862244367619758
UP_KW_MOLECULAR_FUNCTION	KW-0527~Neuropeptide	4	0.5805515239477503	0.0063499612151144075	PMCHL, NPVF, PYYB, PMCH	232	16	9466	10.200431034482758	0.3515524401817993	0.08635947252555594	0.0825494957964873
GOTERM_MF_DIRECT	GO:0031543~peptidyl-proline dioxygenase activity	3	0.43541364296081275	0.006545813309359017	EGLN3, EGLN2, EGLN1B	443	5	16808	22.764785553047403	0.9717330156473395	0.14809902612424775	0.1429169239210052
GOTERM_BP_DIRECT	GO:0007623~circadian rhythm	5	0.7256894049346879	0.007120293462431796	NFIL3-5, IMPDH2, CLOCKA, NPAS2, NFIL3-3	451	31	17990	6.433731492740148	0.9989206001899535	0.4249925160388978	0.42054233262487795
GOTERM_CC_DIRECT	GO:0031838~haptoglobin-hemoglobin complex	4	0.5805515239477503	0.0071293777258808555	HBAA1, SI:CH211-5K11.8, HBBA2, HBAA2	465	16	18265	9.81989247311828	0.7161373315597122	0.25095409595100615	0.25095409595100615
UP_SEQ_FEATURE	DOMAIN:Biopterin-dependent aromatic amino acid hydroxylase family profile	3	0.43541364296081275	0.007357812358125741	TPH2, TH, TPH1A	559	6	24416	21.838998211091234	0.9572933751965572	0.32032129849306196	0.3173206305914876
UP_SEQ_FEATURE	DOMAIN:CS	4	0.5805515239477503	0.007501669753935877	NUDC, CHORDC1A, CACYBP, PTGES3A	559	18	24416	9.706221427151661	0.9598562346670985	0.32032129849306196	0.3173206305914876
GOTERM_BP_DIRECT	GO:0007218~neuropeptide signaling pathway	8	1.1611030478955007	0.007799024692061184	PMCHL, NPVF, PYYB, PMCH, LOC100330746, TAC3A, PNOCB, LTB4R2A	451	91	17990	3.5067371652737505	0.9994386095528734	0.4251924746096828	0.420740197388639
GOTERM_MF_DIRECT	GO:0043177~organic acid binding	4	0.5805515239477503	0.007837956378201985	HBAA1, SI:CH211-5K11.8, HBBA2, HBAA2	443	16	16808	9.485327313769751	0.9860569931080517	0.1702404125345471	0.1642835656871136
GOTERM_BP_DIRECT	GO:0055113~epiboly involved in gastrulation with mouth forming second	6	0.8708272859216255	0.00804905059623117	CLDNE, DSG2.1, GNA13A, CYTH4A, CDH1, APLNRA	451	50	17990	4.786696230598669	0.9995588068716289	0.4251924746096828	0.420740197388639
UP_KW_PTM	KW-0027~Amidation	4	0.5805515239477503	0.008594385153928335	NPVF, CRHB, TAC3A, OXT	102	16	3691	9.04656862745098	0.15125718651680753	0.1718877030785667	0.1718877030785667
GOTERM_BP_DIRECT	GO:0035987~endodermal cell differentiation	3	0.43541364296081275	0.008760270631415492	COL12A1B, APLNRA, APLNRB	451	6	17990	19.944567627494457	0.9997777521183029	0.4251924746096828	0.420740197388639
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	5	0.7256894049346879	0.008904554442087598	VEGFAA, MYDGF, APLNRA, APLNRB, KDR	451	33	17990	6.043808371968018	0.999806625473202	0.4251924746096828	0.420740197388639
UP_SEQ_FEATURE	DOMAIN:Homeobox	14	2.0319303338171264	0.009055285013784642	HOXB3A, PHOX2BB, HOXC4A, HOXC5A, NKX2.9, HOXA4A, BSX, GSX2, HMX3B, LBX1A, NKX6.1, HOXD3A, HOXA1A, HOXC3A	559	268	24416	2.281686380263263	0.9794361319558977	0.35150970008054927	0.34821686916644573
KEGG_PATHWAY	dre04141:Protein processing in endoplasmic reticulum	13	1.8867924528301887	0.009294285151537263	HSP70.3, HSPA8, HSP70.1, HSPA5, DNAJB1A, HSP90AA1.2, HSC70, HSP90B1, DNAJA1, DNAJB1B, HYOU1, HSP70L, CALR3B	195	205	7204	2.3427642276422764	0.6708335853165956	0.22120398660658686	0.22120398660658686
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	4	0.5805515239477503	0.009592251550636123	HBAA1, SI:CH211-5K11.8, HBBA2, HBAA2	451	18	17990	8.864252278886426	0.9999004108337349	0.4362190586122618	0.43165131977862553
GOTERM_MF_DIRECT	GO:0016714~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen	3	0.43541364296081275	0.009648466296976748	TPH2, TH, TPH1A	443	6	16808	18.970654627539503	0.994828309610055	0.2015045076637836	0.19445370536983908
INTERPRO	IPR002339:Haemoglobin, pi	3	0.43541364296081275	0.010472328739029554	HBAA1, SI:CH211-5K11.8, HBAA2	475	6	17276	18.185263157894738	0.9997197716954032	0.3015729113470284	0.2969154146466882
INTERPRO	IPR001273:Aromatic amino acid hydroxylase	3	0.43541364296081275	0.010472328739029554	TPH2, TH, TPH1A	475	6	17276	18.185263157894738	0.9997197716954032	0.3015729113470284	0.2969154146466882
INTERPRO	IPR019774:Aromatic amino acid hydroxylase, C-terminal	3	0.43541364296081275	0.010472328739029554	TPH2, TH, TPH1A	475	6	17276	18.185263157894738	0.9997197716954032	0.3015729113470284	0.2969154146466882
INTERPRO	IPR018301:Aromatic amino acid hydroxylase, iron/copper binding site	3	0.43541364296081275	0.010472328739029554	TPH2, TH, TPH1A	475	6	17276	18.185263157894738	0.9997197716954032	0.3015729113470284	0.2969154146466882
INTERPRO	IPR019773:Tyrosine 3-monooxygenase-like	3	0.43541364296081275	0.010472328739029554	TPH2, TH, TPH1A	475	6	17276	18.185263157894738	0.9997197716954032	0.3015729113470284	0.2969154146466882
INTERPRO	IPR007052:CS-like domain	4	0.5805515239477503	0.010479367575765466	NUDC, CHORDC1A, CACYBP, PTGES3A	475	17	17276	8.557770897832818	0.9997213162663964	0.3015729113470284	0.2969154146466882
UP_SEQ_FEATURE	DOMAIN:BHLH	9	1.3062409288824384	0.011049460489894141	TCF15, HIF1AL, HER8A, OLIG1, CLOCKA, NPAS2, MXD3, HIF1AL2, HES2.2	559	132	24416	2.97804521060335	0.9912995417776469	0.3873307415090546	0.38370235048789253
GOTERM_BP_DIRECT	GO:0015671~oxygen transport	4	0.5805515239477503	0.011182507480672834	HBAA1, SI:CH211-5K11.8, HBBA2, HBAA2	451	19	17990	8.397712685260824	0.9999785695918341	0.4643171584366329	0.45945519866242734
GOTERM_BP_DIRECT	GO:0050801~ion homeostasis	4	0.5805515239477503	0.011182507480672834	SLC4A1A, OXT, PCK1, WNK4B	451	19	17990	8.397712685260824	0.9999785695918341	0.4643171584366329	0.45945519866242734
UP_SEQ_FEATURE	DOMAIN:VWFD	5	0.7256894049346879	0.011792270818776839	LOC110438378, LOC100536949, SI:CH211-39F2.3, MUC5.2, MUC5D	559	39	24416	5.599743131049034	0.9936875028192506	0.3873307415090546	0.38370235048789253
INTERPRO	IPR011598:Myc-type, basic helix-loop-helix (bHLH) domain	10	1.4513788098693758	0.012186828603959586	NPAS4A, TCF15, HIF1AL, HEY2, HER8A, OLIG1, CLOCKA, NPAS2, MXD3, HES2.2	475	135	17276	2.6941130604288497	0.9999271667871041	0.3381844937598785	0.33296156721532444
KEGG_PATHWAY	dre00790:Folate biosynthesis	5	0.7256894049346879	0.012572663998532187	TPH2, TH, GGH, TPH1A, PCBD1	195	34	7204	5.43288084464555	0.7781229493704697	0.24935783597088837	0.24935783597088837
GOTERM_MF_DIRECT	GO:0004656~procollagen-proline 4-dioxygenase activity	3	0.43541364296081275	0.013274149537107099	P4HA2, P4HA1B, P4HA1A	443	7	16808	16.260561109319575	0.9992941656182366	0.266957896246265	0.25761682805348596
INTERPRO	IPR009057:Homeodomain-like	18	2.6124818577648767	0.013765366392801192	HOXB3A, PHOX2BB, HOXC4A, HOXA3A, HOXC5A, HOXA4A, HOXB5A, BSX, GSX2, HOXC12B, PAX9, HMX3B, LBX1A, NKX6.1, HOXD3A, HOXB2A, HOXA1A, HOXC3A	475	342	17276	1.9142382271468146	0.9999789789731323	0.3688168857657423	0.3631208720859625
GOTERM_MF_DIRECT	GO:1990837~sequence-specific double-stranded DNA binding	4	0.5805515239477503	0.014764344633651736	GSX2, HOXC12B, FOXG1B, LBX1A	443	20	16808	7.588261851015801	0.9996893399597649	0.28632282628831757	0.2763041638583396
GOTERM_MF_DIRECT	GO:0003677~DNA binding	55	7.982583454281568	0.015564440259946083	HOXB3A, HOXC5A, NKX2.9, SI:CH211-153J24.3, ZGC:163040, HIF1AL, HNF4A, HEY2, LBX1A, CREMA, HOXB2A, PHOX2BB, NPAS4A, FOXD3, BSX, HER8A, EGR2B, HIC1, KLF17, MSH3, CRY4, SI:CH211-69L10.4, PAX9, HMX3B, CLOCKA, NKX6.1, HOXD3A, HOXA1A, HOXA3A, HOXB5A, CEBPD, HOXC12B, NPAS2, TOX4A, EGR2A, CHRAC1, FOXG1B, HOXC4A, FOXB2, EGR1, HLFB, JUN, HOXA4A, GSX2, FOSL2, NR4A1, FOXF2B, MAFB, FOSB, NABP1A, RORCB, SI:CH211-113A14.17, MXD3, FOXA2, HOXC3A	443	1529	16808	1.364795296945288	0.9998001518950287	0.2914307262465767	0.2812333343521292
PIR_SUPERFAMILY	PIRSF000939:dual specificity protein phosphatase (MAP kinase phosphatase)	3	0.43541364296081275	0.016337116282790123	DUSP4, DUSP2, DUSP1	55	6	1550	14.09090909090909	0.5312631568329397	0.37575367450417285	0.37575367450417285
PIR_SUPERFAMILY	PIRSF000336:tyrosine 3-monooxygenase	3	0.43541364296081275	0.016337116282790123	TPH2, TH, TPH1A	55	6	1550	14.09090909090909	0.5312631568329397	0.37575367450417285	0.37575367450417285
GOTERM_BP_DIRECT	GO:0021522~spinal cord motor neuron differentiation	4	0.5805515239477503	0.01681728846237042	TH, COX5AB, NKX6.1, COX5AA	451	22	17990	7.252570046361621	0.9999999091495735	0.6691879367318229	0.6621807332058353
UP_SEQ_FEATURE	DOMAIN:LCCL	3	0.43541364296081275	0.016874032544660456	CRISPLD1A, CRISPLD2, COCH	559	9	24416	14.55933214072749	0.9993015835594549	0.48724588694756704	0.4826815226670278
UP_SEQ_FEATURE	ACT_SITE:Nucleophile	10	1.4513788098693758	0.017116366052022262	PHOSPHO1, NT5C2L1, NSUN3, GAPDHS, GGH, TRMT2B, PARK7, ENPP6, PUSL1, RHBDL2	559	171	24416	2.5542687966188575	0.9993713654227101	0.48724588694756704	0.4826815226670278
GOTERM_BP_DIRECT	GO:0009408~response to heat	4	0.5805515239477503	0.018988128760461374	DNAJA1, HSP70.1, HSP90AA1.2, HSP70L	451	23	17990	6.937240913911116	0.9999999890201792	0.7075927379403908	0.7001833898991301
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	3	0.43541364296081275	0.020005239711403718	VEGFAA, MYDGF, VIP	451	9	17990	13.296378418329638	0.9999999959270554	0.7075927379403908	0.7001833898991301
GOTERM_BP_DIRECT	GO:0035479~angioblast cell migration from lateral mesoderm to midline	3	0.43541364296081275	0.020005239711403718	VEGFAA, APLNRA, APLNRB	451	9	17990	13.296378418329638	0.9999999959270554	0.7075927379403908	0.7001833898991301
UP_SEQ_FEATURE	DOMAIN:Rieske	3	0.43541364296081275	0.02077659444929664	AIFM4, RFESD, CMAH	559	10	24416	13.10339892665474	0.9998722024851777	0.5104813342649718	0.5056993077144801
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=3	7	1.0159651669085632	0.02285607768608371	OPN1LW2, SLC2A10, APLNRA, APLNRB, EMP2, ADRA2C, SLC25A36A	559	96	24416	3.1848539057841387	0.9999484421856734	0.5104813342649718	0.5056993077144801
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=1	7	1.0159651669085632	0.02285607768608371	OPN1LW2, SLC2A10, APLNRA, APLNRB, EMP2, ADRA2C, SLC25A36A	559	96	24416	3.1848539057841387	0.9999484421856734	0.5104813342649718	0.5056993077144801
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=2	7	1.0159651669085632	0.02285607768608371	OPN1LW2, SLC2A10, APLNRA, APLNRB, EMP2, ADRA2C, SLC25A36A	559	96	24416	3.1848539057841387	0.9999484421856734	0.5104813342649718	0.5056993077144801
SMART	SM00353:HLH	9	1.3062409288824384	0.022998661028614555	TCF15, HIF1AL, HEY2, HER8A, OLIG1, CLOCKA, NPAS2, MXD3, HES2.2	252	131	9474	2.5828789531079606	0.9794651498058002	0.7681552783557262	0.7681552783557262
UP_KW_CELLULAR_COMPONENT	KW-0416~Keratin	3	0.43541364296081275	0.02331756218760316	KRT91, KRT4, KRT97	302	10	12377	12.295033112582782	0.483471131523763	0.3264458706264442	0.3264458706264442
INTERPRO	IPR008343:Mitogen-activated protein (MAP) kinase phosphatase	3	0.43541364296081275	0.023800133606120495	DUSP4, DUSP2, DUSP1	475	9	17276	12.123508771929824	0.9999999925594679	0.5965388326437299	0.5873258776994251
INTERPRO	IPR002338:Haemoglobin, alpha	3	0.43541364296081275	0.023800133606120495	HBAA1, SI:CH211-5K11.8, HBAA2	475	9	17276	12.123508771929824	0.9999999925594679	0.5965388326437299	0.5873258776994251
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=4	7	1.0159651669085632	0.02391013275245769	OPN1LW2, SLC2A10, APLNRA, APLNRB, EMP2, ADRA2C, SLC25A36A	559	97	24416	3.152020360363683	0.9999674803038291	0.5104813342649718	0.5056993077144801
UP_KW_MOLECULAR_FUNCTION	KW-9996~Developmental protein	22	3.1930333817126266	0.02434182281081461	HOXB3A, HOXC4A, VEGFAA, HOXA3A, HOXC5A, UNC45B, HOXA4A, HOXB5A, HOXC12B, KDRL, APLNRA, HEY2, APLNRB, PAX9, KDR, RORCB, CFAP53, HOXD3A, HOXB2A, HOXA1A, FOXA2, HOXC3A	232	543	9466	1.6531085286086238	0.8128271560457387	0.23646342159077047	0.2260312118147071
UP_KW_MOLECULAR_FUNCTION	KW-0217~Developmental protein	22	3.1930333817126266	0.02434182281081461	HOXB3A, HOXC4A, VEGFAA, HOXA3A, HOXC5A, UNC45B, HOXA4A, HOXB5A, HOXC12B, KDRL, APLNRA, HEY2, APLNRB, PAX9, KDR, RORCB, CFAP53, HOXD3A, HOXB2A, HOXA1A, FOXA2, HOXC3A	232	543	9466	1.6531085286086238	0.8128271560457387	0.23646342159077047	0.2260312118147071
GOTERM_BP_DIRECT	GO:0032922~circadian regulation of gene expression	5	0.7256894049346879	0.025678340287765136	EGR1, NFIL3-5, CRY4, CLOCKA, NPAS2	451	45	17990	4.432126139443214	0.999999999984171	0.8758148205291322	0.8666439847120734
INTERPRO	IPR004032:PMP-22/EMP/MP20	3	0.43541364296081275	0.02921696702176142	EMP3B, EMP2, LIM2.3	475	10	17276	10.911157894736842	0.9999999999013875	0.687926768966928	0.6773024173226512
INTERPRO	IPR017941:Rieske [2Fe-2S] iron-sulphur domain	3	0.43541364296081275	0.02921696702176142	AIFM4, RFESD, CMAH	475	10	17276	10.911157894736842	0.9999999999013875	0.687926768966928	0.6773024173226512
GOTERM_CC_DIRECT	GO:0005829~cytosol	39	5.660377358490567	0.030020356537070268	UCK2B, PDCD4B, TIGARA, DPYS, RASEF, HSP90AA1.2, PARK7, WNK4B, PPM1DB, CLU, PTGES3A, NUBP2, ALAD, PRDX3, PRDX2, ZGC:122979, DNAJB5, DNAJB1B, PDE6D, HSPA4A, PCK1, HSP70L, HSP70.3, OAZ2B, HSPA8, BAIAP2L2B, HSP70.1, NFKBIAB, ADKB, DNAJB1A, DNAJB13, HSC70, DNAJA1, IMPDH2, GAPDHS, ECHDC1, SULT6B1, METAP1, AK5L	465	1090	18265	1.4054158034921576	0.9953202664915257	0.7766102803161137	0.7766102803161137
GOTERM_MF_DIRECT	GO:0046983~protein dimerization activity	11	1.5965166908563133	0.030838702796261275	NPAS4A, TCF15, HIF1AL, HEY2, HER8A, OLIG1, CLOCKA, NPAS2, MXD3, HIF1AL2, HES2.2	443	192	16808	2.173720842738901	0.9999999589737362	0.5447543179264585	0.5256929329529729
GOTERM_MF_DIRECT	GO:0008330~protein tyrosine/threonine phosphatase activity	3	0.43541364296081275	0.03243415735344148	DUSP4, DUSP2, DUSP1	443	11	16808	10.347629796839728	0.9999999832302383	0.5447543179264585	0.5256929329529729
GOTERM_MF_DIRECT	GO:0033550~MAP kinase tyrosine phosphatase activity	3	0.43541364296081275	0.03243415735344148	DUSP4, DUSP2, DUSP1	443	11	16808	10.347629796839728	0.9999999832302383	0.5447543179264585	0.5256929329529729
GOTERM_MF_DIRECT	GO:0008198~ferrous iron binding	4	0.5805515239477503	0.03310661600658035	EGLN3, EGLN2, HIF1AN, EGLN1B	443	27	16808	5.620934704456149	0.9999999885032896	0.5447543179264585	0.5256929329529729
UP_KW_MOLECULAR_FUNCTION	KW-0649~Protein kinase inhibitor	3	0.43541364296081275	0.0333123854122901	CDKN1D, CAMK2N2, CDKN1CB	232	12	9466	10.20043103448276	0.9001246082018648	0.2612734917702566	0.24974672007451001
GOTERM_CC_DIRECT	GO:0005882~intermediate filament	6	0.8708272859216255	0.03432642825218243	KRT91, KRT4, VIML, KRT97, PPL, NEFLA	465	71	18265	3.319400272603362	0.99786134424814	0.7766102803161137	0.7766102803161137
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	31	4.499274310595065	0.03458031508723985	HOXB3A, HOXA3A, HOXC5A, HOXB5A, CEBPD, HOXC12B, TOX4A, EGR2A, CHRAC1, HEY2, NFIL3-2, HOXB2A, HOXC4A, EGR1, NPAS4A, NFIL3-5, HOXA4A, DR1, JUN, BSX, EGR2B, SI:CH211-69L10.4, MSH3, PAX9, NABP1A, SI:CH211-113A14.17, HOXD3A, MXD3, HOXA1A, HOXC3A, FOXA2	232	874	9466	1.447200741734396	0.908652179650535	0.2612734917702566	0.24974672007451001
GOTERM_BP_DIRECT	GO:0009072~aromatic amino acid family metabolic process	3	0.43541364296081275	0.03490917525483416	TPH2, TH, TPH1A	451	12	17990	9.972283813747229	0.9999999999999982	1.0	0.9905660377358491
GOTERM_BP_DIRECT	GO:0042594~response to starvation	3	0.43541364296081275	0.03490917525483416	GCGA, LEPB, PCK1	451	12	17990	9.972283813747229	0.9999999999999982	1.0	0.9905660377358491
GOTERM_BP_DIRECT	GO:0006183~GTP biosynthetic process	3	0.43541364296081275	0.03490917525483416	IMPDH1B, NME7, IMPDH2	451	12	17990	9.972283813747229	0.9999999999999982	1.0	0.9905660377358491
GOTERM_CC_DIRECT	GO:0005615~extracellular space	38	5.515239477503629	0.03530046728709608	VEGFAA, CALCA, WFDC1, OXT, ZGC:112038, MUC5.2, HAPLN3, BMP16, CLU, CRHBP, MYDGF, CBLN18, FGF7, ANGPT2B, SST1.1, VTNB, CART4, CCL25B, S100A10B, TECTB, CRISPLD1A, SERPINH1B, GGH, CCKA, KAZALD2, OTOMP, IGFBP1A, SERPINH1A, EPGN, RBP4, UCN3L, PYYB, RTN4RL2A, LOC101886389, ZGC:123295, RTN4RL2B, INHBAB, THBS4B	465	1069	18265	1.3962803142319724	0.9982093776710231	0.7766102803161137	0.7766102803161137
GOTERM_BP_DIRECT	GO:0048844~artery morphogenesis	3	0.43541364296081275	0.0405856903515361	KDRL, VEGFAA, HEY2	451	13	17990	9.205185058843595	1.0	1.0	0.9905660377358491
UP_KW_PTM	KW-0165~Cleavage on pair of basic residues	6	0.8708272859216255	0.04135345170344921	DSG2.1, ADAMTS1, SCG2B, SCG2A, TAC3A, OXT	102	70	3691	3.101680672268907	0.5517588281656896	0.33328865388816015	0.33328865388816015
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	8	1.1611030478955007	0.04191606969826513	UNC45B, TH, SLC2A10, RASEF, HSP90AA1.2, HIF1AN, GHSRA, HSP90B1	465	126	18265	2.493940945553849	0.9994666333692875	0.8196920296549627	0.8196920296549627
GOTERM_MF_DIRECT	GO:0005198~structural molecule activity	8	1.1611030478955007	0.04224689243978964	CLDNE, KRT91, CLDN5B, CLTA, CLDN11A, KRT97, CLDNB, PPL	443	122	16808	2.487954705251082	0.9999999999338258	0.6747077233766405	0.6510991658367581
UP_KW_DOMAIN	KW-0732~Signal	125	18.142235123367197	0.04404360251423353	LOC110440016, PMCH, LEPB, SI:DKEY-63D15.12, MUC5.2, CLU, STM, DICP2.1, SI:DKEY-175G6.2, CRHBP, FGF7, CBLN18, SI:DKEYP-94G1.1, CDH1, PLOD1A, SI:CH73-329N5.6, KDR, SST1.1, C1QL4A, ENPP6, PROK1, TECTB, SPACA4L, SI:CH211-156J16.1, IGFBP1A, RBP4, UCN3L, CRISPLD2, SCG2B, SI:CH211-142K18.1, SCG2A, IL11A, CES3, LOC101885315, LOC103908772, FBLN7, ZGC:77929, PCDH2G3, CALCA, P4HA1B, HSP90B1, P4HA1A, MAMDC2B, LOC100535166, COL7A1L, LOC100334341, DSG2.1, AHSG1, COL12A1B, HSPA5, RLN3A, SERPINH1B, GGH, LOC100536949, SI:CH73-217N20.1, SERPINH1A, KDRL, CALUB, P4HA2, LOC101886389, HYOU1, THBS4B, WFDC1, OXT, BMP16, HAPLN3, TMEM187, ZGC:100868, MYDGF, ANGPT2B, ADAMTS1, GCGA, LOC100004978, HEPHL1B, LOC100329486, GLP2R, CCKA, PRSS12, OTOMP, FNDC7A, F8, CRHB, LOC100537452, RTN4RL2A, THBS2B, LOC101885237, RTN4RL2B, PNOCB, INHBAB, SPAM1, VEGFAA, LOC100330746, SI:CH211-133N4.4, SI:CH211-39F2.3, ZGC:112038, ZGC:111983, COCH, PRRG2, NPVF, HDR, NCAM3, ABI3BPB, VTNB, CART4, TAC3A, CCL25B, LOC100006777, CALR3B, PMCHL, AOC1, ZGC:123181, LGI3, EMP3B, ADM2A, MUC5D, MST1RA, EPGN, LOC103911757, PYYB, EFNA1B, ZGC:123295, LOC100003530, SI:CH211-155M12.1, SI:DKEY-19A16.4, IGSF5A	336	4640	14267	1.1438930367405584	0.6451245708156355	0.5065014289136857	0.5065014289136857
INTERPRO	IPR008978:HSP20-like chaperone	4	0.5805515239477503	0.04424858863143221	NUDC, CHORDC1A, CACYBP, PTGES3A	475	29	17276	5.016624319419237	0.9999999999999994	1.0	0.9858247422680413
KEGG_PATHWAY	dre00190:Oxidative phosphorylation	9	1.3062409288824384	0.046067487578658285	NDUFA13, COX7B, NDUFB10, NDUFC2, COX5AB, COX6C, COX6A2, COX4I1L, COX5AA	195	148	7204	2.2465696465696467	0.996347413952924	0.7831472888371909	0.7831472888371909
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	17	2.467343976777939	0.046485602183428364	VEGFAA, ZGC:77929, DSG2.1, SLC2A10, FUT10, SLC52A3, ADRA2C, KDRL, OPN1LW2, APLNRA, KCNK1B, APLNRB, KDR, ENPP6, CH25HL2, SPAM1, THBS4B	559	439	24416	1.6914030505173165	0.9999999985115373	0.8960637645084928	0.8876697245599355
INTERPRO	IPR000837:Fos transforming protein	3	0.43541364296081275	0.04798081420877488	FOSB, SI:CH211-153J24.3, FOSL2	475	13	17276	8.393198380566801	1.0	1.0	0.9858247422680413
