Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR013087:Zinc finger C2H2-type/integrase DNA-binding domain	12	4.137931034482759	0.055514196535555435	KLF2A, OSR2, EGR2A, SP2, LOC101885450, LOC100150619, KLF9, SNAI2, KLF3, EGR2B, HIC1, KLF17	182	608	17276	1.8734817813765183	0.9999999979183771	0.8447812516280175	0.837540269471206
UP_KW_MOLECULAR_FUNCTION	KW-0143~Chaperone	4	1.3793103448275863	0.05552751462829402	UNC45B, CCS, HSP90AA1.2, HSPE1	92	90	9466	4.572946859903381	0.9277715523424271	0.3648950961287893	0.34109758985952043
UP_KW_BIOLOGICAL_PROCESS	KW-0805~Transcription regulation	14	4.827586206896552	0.05703403872246282	HOXB3A, HOXC4A, NPAS4A, NFIL3-5, OSR2, HOXA4A, CEBPD, HOXC12B, EGR2B, HIF1AN, NFIL3-2, HOXD3A, HOXB2A, HOXA1A	57	735	5022	1.6781954887218045	0.8926384900873277	0.7224311571511957	0.7224311571511957
GOTERM_BP_DIRECT	GO:0035987~endodermal cell differentiation	2	0.6896551724137931	0.058242252164730876	COL12A1B, APLNRB	180	6	17990	33.31481481481482	0.9999999999985263	1.0	0.9977876106194691
GOTERM_BP_DIRECT	GO:0010706~ganglioside biosynthetic process via lactosylceramide	2	0.6896551724137931	0.058242252164730876	ST3GAL1L, ST3GAL1	180	6	17990	33.31481481481482	0.9999999999985263	1.0	0.9977876106194691
INTERPRO	IPR002339:Haemoglobin, pi	2	0.6896551724137931	0.061246724794860125	HBAA1, SI:CH211-5K11.8	182	6	17276	31.641025641025646	0.9999999997528203	0.8931814032583768	0.8855255626590194
GOTERM_CC_DIRECT	GO:0005829~cytosol	17	5.862068965517241	0.06154282196631901	OAZ2B, HSP70.3, HSP70.1, NFKBIAB, DPYS, RASEF, HSP90AA1.2, WDR73, WNK4B, PTGES3A, MAP1LC3CL, ZGC:122979, IMPDH2, DNAJB1B, ALDOB, SULT6B1, HSP70L	177	1090	18265	1.609417923599233	0.9960183960242456	0.9137599100671343	0.9137599100671343
GOTERM_MF_DIRECT	GO:0008511~sodium:potassium:chloride symporter activity	2	0.6896551724137931	0.06222988049441739	SLC12A10.2, SLC12A10.3	180	6	16808	31.125925925925927	0.9999999511061402	0.6521691475814942	0.6372339762628341
UP_KW_LIGAND	KW-0479~Metal-binding	45	15.517241379310345	0.06234882609942924	HBAA1, RFESD, LOC100150619, RASEF, EXORH, LOC100330744, P4HA1B, LOC101885180, KLF2A, LOC100535543, EGR2A, DZANK1, CHORDC1A, PLOD1A, HIF1AN, GATA1B, ENPP6, DSG2.1, OSR2, EGLN3, EGLN2, LOC101883151, LOC101885450, FTR58, BBOX1, LOC110439430, LOC100537439, KLF3, EGR2B, LOC110439491, HIC1, KLF17, CYP26A1, PHOSPHO1, SI:CH73-299H12.9, KEL, SP2, P4HA2, IMPDH2, KLF9, LOC110439817, MSRB2, PGP, SNAI2, LOC110439819	68	3664	6577	1.1878893205753918	0.6652642263025355	0.45910615263434634	0.45910615263434634
GOTERM_CC_DIRECT	GO:0005634~nucleus	55	18.96551724137931	0.06301792483221616	HOXB3A, SYNE2A, CDKN1D, BNIP3LB, HSP90AA1.2, PTGES3A, ZGC:163040, HIF1AN, CREMA, HOXB2A, NFIL3-3, PHOX2BB, NPAS4A, NFIL3-5, OSR2, DUSP2, DUSP1, HER8A, EGR2B, MLF1, HIC1, KLF17, SI:CH73-299H12.9, ZGC:152968, SIK1, NKX6.1, HOXD3A, HOXA1A, CEBPD, LOC100150619, CRX, HOXC12B, EGR2A, GBX1, GATA1B, FOXG1B, HSP70L, CSRNP1A, HOXC4A, OAZ2B, HSP70.3, FOXB2, HOXA4A, EGLN3, HSP70.1, EGLN2, LOC101885450, GSX2, GRHL1, PHOX2A, FOXF2B, IMPDH2, NABP1A, RORCB, CENPP	177	4630	18265	1.2258239679808667	0.9965276651528588	0.9137599100671343	0.9137599100671343
KEGG_PATHWAY	dre04060:Cytokine-cytokine receptor interaction	6	2.0689655172413794	0.06822974126713488	HDR, LEPB, GDF2, CCL25B, BMP16, EPOR	72	223	7204	2.6920777279521673	0.9933789338451686	1.0	1.0
PIR_SUPERFAMILY	PIRSF000939:dual specificity protein phosphatase (MAP kinase phosphatase)	2	0.6896551724137931	0.07144277717731104	DUSP2, DUSP1	20	6	1550	25.833333333333336	0.7366361845063185	0.6429849945957994	0.6429849945957994
UP_SEQ_FEATURE	DOMAIN:Reverse transcriptase	3	1.0344827586206897	0.07155680500551881	LOC100535543, LOC110439817, LOC110439819	245	44	24416	6.794805194805194	0.9999999132201501	1.0	0.9862385321100917
GOTERM_MF_DIRECT	GO:0004656~procollagen-proline 4-dioxygenase activity	2	0.6896551724137931	0.07222040848668924	P4HA2, P4HA1B	180	7	16808	26.67936507936508	0.9999999970451084	0.7277595009043301	0.7110932527920172
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	9	3.103448275862069	0.07474690220416397	RET, DSG2.1, EXORH, APLNRB, GDF2, HYAL2A, ADRA2C, ENPP6, SPAM1	245	439	24416	2.043084933289945	0.9999999591624226	1.0	0.9862385321100917
GOTERM_BP_DIRECT	GO:0097503~sialylation	2	0.6896551724137931	0.07689664951621772	ST3GAL1L, ST3GAL1	180	8	17990	24.986111111111114	0.9999999999999998	1.0	0.9977876106194691
GOTERM_MF_DIRECT	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding	8	2.7586206896551726	0.07936440944969597	PHOX2BB, NPAS4A, OSR2, SI:CH73-299H12.9, GBX1, LOC100150619, HIF1AL2, PHOX2A	180	348	16808	2.14661558109834	0.9999999996100641	0.7701287139192721	0.7524921784860062
UP_KW_LIGAND	KW-0349~Heme	5	1.7241379310344827	0.08101873281782582	CYP26A1, HBAA1, BA1L, SI:CH211-5K11.8, CYP2P6	68	161	6577	3.0037449762513706	0.7621992623456175	0.45910615263434634	0.45910615263434634
GOTERM_BP_DIRECT	GO:0030097~hemopoiesis	4	1.3793103448275863	0.08535325109432422	HBAA1, PIM2, EPOR, KLF17	180	104	17990	3.844017094017094	1.0	1.0	0.9977876106194691
UP_SEQ_FEATURE	DOMAIN:Peptidase A2	2	0.6896551724137931	0.08644192991819152	LOC110439817, LOC110439819	245	9	24416	22.14603174603175	0.999999997481055	1.0	0.9862385321100917
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	14	4.827586206896552	0.08734704015280333	HOXB3A, HOXC4A, NPAS4A, NFIL3-5, OSR2, HOXA4A, CEBPD, HOXC12B, EGR2B, HIF1AN, NFIL3-2, HOXD3A, HOXB2A, HOXA1A	57	785	5022	1.5713040563191418	0.9689818900475217	0.8297968814516316	0.8297968814516316
INTERPRO	IPR018491:K/Cl co-transporter, type 1/type 3	2	0.6896551724137931	0.09045623156173545	SLC12A10.2, SLC12A10.3	182	9	17276	21.094017094017094	0.9999999999999961	1.0	0.994269340974212
INTERPRO	IPR008343:Mitogen-activated protein (MAP) kinase phosphatase	2	0.6896551724137931	0.09045623156173545	DUSP2, DUSP1	182	9	17276	21.094017094017094	0.9999999999999961	1.0	0.994269340974212
INTERPRO	IPR002338:Haemoglobin, alpha	2	0.6896551724137931	0.09045623156173545	HBAA1, SI:CH211-5K11.8	182	9	17276	21.094017094017094	0.9999999999999961	1.0	0.994269340974212
UP_KW_MOLECULAR_FUNCTION	KW-0239~DNA-directed DNA polymerase	2	0.6896551724137931	0.09212154676670956	LOC110439817, LOC110439819	92	10	9466	20.578260869565216	0.9882706318658738	0.5296988939085799	0.49515331387106387
UP_SEQ_FEATURE	ACT_SITE:Nucleophile	5	1.7241379310344827	0.09287937717605364	PHOSPHO1, NT5C2L1, PGP, MSRB2, ENPP6	245	171	24416	2.9139515455304927	0.9999999994646426	1.0	0.9862385321100917
GOTERM_BP_DIRECT	GO:0015804~neutral amino acid transport	2	0.6896551724137931	0.09518356295500169	SLC7A10B, SLC7A10A	180	10	17990	19.98888888888889	1.0	1.0	0.9977876106194691
GOTERM_BP_DIRECT	GO:0030214~hyaluronan catabolic process	2	0.6896551724137931	0.09518356295500169	HYAL2A, SPAM1	180	10	17990	19.98888888888889	1.0	1.0	0.9977876106194691
INTERPRO	IPR013785:Aldolase-type TIM barrel	3	1.0344827586206897	0.0965164115359456	IMPDH2, ALDOB, SPAM1	182	50	17276	5.695384615384615	0.9999999999999997	1.0	0.994269340974212
INTERPRO	IPR004841:Amino acid permease domain	2	0.6896551724137931	0.09999045418528035	SLC12A10.2, SLC12A10.3	182	10	17276	18.984615384615388	0.9999999999999999	1.0	0.994269340974212
INTERPRO	IPR004842:Na/K/Cl co-transporter superfamily	2	0.6896551724137931	0.09999045418528035	SLC12A10.2, SLC12A10.3	182	10	17276	18.984615384615388	0.9999999999999999	1.0	0.994269340974212
INTERPRO	IPR004032:PMP-22/EMP/MP20	2	0.6896551724137931	0.09999045418528035	EMP3B, LIM2.3	182	10	17276	18.984615384615388	0.9999999999999999	1.0	0.994269340974212
